accuracy,avg_rating,checkin,cleanliness,communication,currency,guest_satisfication,host_reviews,location,monthly_price_factor,picture_count,price,response_rate,reviews_count,url,value,weekly_price_factor,listing_key
0,0.0,0,0,0,CAD,0,0,0,0.51,15,113,0,0,https://www.airbnb.com/rooms/33404671,0,0.79,33404671
9,5.0,10,9,10,CAD,100,34,10,0.65,20,112,100,3,https://www.airbnb.com/rooms/21386234,9,0.95,21386234
10,5.0,10,10,10,CAD,100,146,9,0.8,28,119,100,2,https://www.airbnb.com/rooms/19053643,10,0.8,19053643
9,4.8,10,10,10,CAD,96,78,9,0.9,29,112,0,5,https://www.airbnb.com/rooms/29648502,10,0.95,29648502
0,0.0,0,0,0,CAD,0,146,0,1.0,21,119,100,0,https://www.airbnb.com/rooms/33073393,0,1.0,33073393
10,5.0,10,10,10,CAD,100,1,8,0.71,19,119,0,1,https://www.airbnb.com/rooms/23566210,10,0.84,23566210
10,4.0,8,10,6,CAD,80,7,10,1.0,19,117,57,1,https://www.airbnb.com/rooms/29076302,8,1.0,29076302
10,4.77,10,9,10,CAD,95,22,9,0.85,30,112,100,14,https://www.airbnb.com/rooms/9649667,10,1.0,9649667
9,4.29,9,9,10,CAD,86,161,8,1.0,36,119,100,41,https://www.airbnb.com/rooms/3542612,9,1.0,3542612
9,4.58,10,9,9,CAD,92,151,10,0.85,84,112,100,33,https://www.airbnb.com/rooms/16019900,9,0.95,16019900
0,2.0,0,0,0,CAD,0,2,0,0.93,11,119,0,2,https://www.airbnb.com/rooms/18391533,0,0.95,18391533
10,4.86,10,10,10,CAD,97,23,9,0.75,58,117,100,14,https://www.airbnb.com/rooms/29684425,10,0.9,29684425
0,0.0,0,0,0,CAD,0,0,0,0.8,44,116,100,0,https://www.airbnb.com/rooms/35127880,0,0.9,35127880
0,0.0,0,0,0,CAD,0,5,0,1.0,16,120,0,0,https://www.airbnb.com/rooms/22447177,0,1.0,22447177
9,3.5,7,10,5,CAD,70,4,9,0.9,35,119,0,4,https://www.airbnb.com/rooms/14501975,9,0.99,14501975
10,4.86,9,10,9,CAD,97,26,9,1.0,21,119,100,7,https://www.airbnb.com/rooms/29623844,9,0.95,29623844
10,5.0,10,10,10,CAD,100,152,10,1.0,7,120,80,6,https://www.airbnb.com/rooms/22628838,10,1.0,22628838
0,0.0,0,0,0,CAD,0,12,0,0.85,14,112,97,0,https://www.airbnb.com/rooms/35652078,0,0.95,35652078
0,0.0,0,0,0,CAD,0,0,0,1.0,27,119,100,0,https://www.airbnb.com/rooms/35769174,0,0.95,35769174
10,5.0,10,10,10,CAD,100,22,10,0.8,14,112,100,1,https://www.airbnb.com/rooms/27395411,10,0.95,27395411
0,0.0,0,0,0,CAD,0,9,0,0.89,14,112,100,0,https://www.airbnb.com/rooms/33806655,0,0.9,33806655
9,5.0,10,10,10,CAD,100,5,10,0.8,29,112,100,3,https://www.airbnb.com/rooms/27695445,10,0.95,27695445
0,0.0,0,0,0,CAD,0,0,0,0.9,63,117,0,0,https://www.airbnb.com/rooms/23400956,0,0.95,23400956
0,0.0,0,0,0,CAD,0,9,0,0.85,28,117,0,0,https://www.airbnb.com/rooms/31863992,0,0.9,31863992
10,5.0,10,10,9,CAD,100,5,10,1.0,45,121,80,3,https://www.airbnb.com/rooms/27399063,10,0.85,27399063
10,5.0,10,10,10,CAD,100,17,10,0.7000000000000001,49,119,100,1,https://www.airbnb.com/rooms/33994122,10,0.9,33994122
9,4.5,9,9,10,CAD,90,369,8,1.0,23,116,100,4,https://www.airbnb.com/rooms/2105434,8,1.0,2105434
8,3.6,8,6,8,CAD,72,43,8,0.9,25,120,100,5,https://www.airbnb.com/rooms/33476357,8,1.0,33476357
10,4.5,10,9,9,CAD,90,6,9,1.0,23,112,0,6,https://www.airbnb.com/rooms/10099763,9,1.0,10099763
0,0.0,0,0,0,CAD,0,0,0,1.0,19,120,100,0,https://www.airbnb.com/rooms/32820003,0,1.0,32820003
10,4.71,10,10,9,CAD,94,182,9,1.0,21,119,100,7,https://www.airbnb.com/rooms/13751680,9,1.0,13751680
9,4.36,10,8,9,CAD,87,73,10,1.0,16,112,90,13,https://www.airbnb.com/rooms/971315,9,0.77,971315
0,0.0,0,0,0,CAD,0,0,0,1.0,25,119,100,0,https://www.airbnb.com/rooms/35769463,0,0.95,35769463
10,4.95,10,10,10,CAD,99,44,10,0.85,36,119,100,43,https://www.airbnb.com/rooms/2189489,10,1.0,2189489
9,4.5,10,10,10,CAD,90,369,10,0.53,16,119,100,2,https://www.airbnb.com/rooms/17777980,10,1.0,17777980
0,0.0,0,0,0,CAD,0,0,0,1.0,7,120,100,0,https://www.airbnb.com/rooms/32820006,0,1.0,32820006
0,0.0,0,0,0,CAD,0,269,0,1.0,20,112,74,0,https://www.airbnb.com/rooms/21430554,0,1.0,21430554
0,0.0,0,0,0,CAD,0,0,0,1.0,7,120,100,0,https://www.airbnb.com/rooms/32820009,0,1.0,32820009
0,0.0,0,0,0,CAD,0,43,0,0.9,21,116,100,0,https://www.airbnb.com/rooms/35551016,0,0.95,35551016
0,0.0,0,0,0,CAD,0,1,0,0.6000000000000001,69,119,100,0,https://www.airbnb.com/rooms/34887638,0,1.0,34887638
0,0.0,0,0,0,CAD,0,0,0,1.0,24,121,100,0,https://www.airbnb.com/rooms/35768829,0,0.95,35768829
10,4.0,9,10,8,CAD,80,295,10,0.9,80,116,100,3,https://www.airbnb.com/rooms/33514143,10,0.95,33514143
0,0.0,0,0,0,CAD,0,114,0,0.76,8,112,100,0,https://www.airbnb.com/rooms/35030015,0,0.9,35030015
9,4.5,10,10,10,CAD,90,2,7,0.75,43,120,100,2,https://www.airbnb.com/rooms/33407889,10,0.85,33407889
10,4.0,10,8,10,CAD,80,1,8,0.85,12,120,100,1,https://www.airbnb.com/rooms/28246137,8,0.95,28246137
0,0.0,0,0,0,CAD,0,3,0,0.8,15,112,100,0,https://www.airbnb.com/rooms/35428576,0,0.9,35428576
9,4.66,10,10,10,CAD,93,293,9,1.0,51,113,100,58,https://www.airbnb.com/rooms/9051210,9,1.0,9051210
10,5.0,10,10,10,CAD,100,19,10,1.0,17,116,90,3,https://www.airbnb.com/rooms/30008747,10,1.0,30008747
9,4.67,10,8,10,CAD,93,4,10,0.8,18,119,0,3,https://www.airbnb.com/rooms/13079921,10,1.0,13079921
10,4.75,10,10,10,CAD,95,296,10,0.8,8,112,100,4,https://www.airbnb.com/rooms/28388241,10,0.95,28388241
10,5.0,10,10,10,CAD,100,47,10,1.0,22,116,100,6,https://www.airbnb.com/rooms/31313202,10,0.95,31313202
9,5.0,10,10,10,CAD,100,4,10,0.8,22,113,100,3,https://www.airbnb.com/rooms/34947889,10,0.95,34947889
10,5.0,10,10,10,CAD,100,36,10,0.75,17,119,100,1,https://www.airbnb.com/rooms/35637152,10,0.9,35637152
10,4.83,10,10,10,CAD,97,473,10,0.9,19,119,97,6,https://www.airbnb.com/rooms/32703843,10,0.95,32703843
10,4.89,10,10,10,CAD,98,10,10,0.75,60,121,100,9,https://www.airbnb.com/rooms/25917479,10,1.0,25917479
9,4.25,9,8,9,CAD,85,46,10,0.8,22,117,100,16,https://www.airbnb.com/rooms/29039260,9,0.9,29039260
9,4.47,9,9,9,CAD,89,96,10,1.0,51,121,100,15,https://www.airbnb.com/rooms/21896725,9,1.0,21896725
10,4.9,10,10,10,CAD,98,30,10,1.0,48,113,100,30,https://www.airbnb.com/rooms/22601245,10,1.0,22601245
10,4.97,10,10,10,CAD,99,3,10,0.8,33,116,0,31,https://www.airbnb.com/rooms/22566842,10,0.9,22566842
0,0.0,0,0,0,CAD,0,10,0,1.0,15,119,100,1,https://www.airbnb.com/rooms/24491386,0,1.0,24491386
9,4.33,9,7,9,CAD,87,15,10,0.9,26,112,90,15,https://www.airbnb.com/rooms/21457188,8,0.95,21457188
10,4.0,10,10,10,CAD,80,7,10,0.75,33,112,100,1,https://www.airbnb.com/rooms/24476827,8,0.95,24476827
9,4.47,10,9,9,CAD,89,339,9,1.0,27,119,100,32,https://www.airbnb.com/rooms/772498,9,1.0,772498
9,4.47,9,9,10,CAD,89,339,10,1.0,17,119,100,17,https://www.airbnb.com/rooms/798149,9,1.0,798149
10,4.33,10,10,10,CAD,87,6,10,0.63,14,116,100,6,https://www.airbnb.com/rooms/32341725,10,0.85,32341725
10,4.54,10,9,10,CAD,91,672,10,1.0,18,116,91,13,https://www.airbnb.com/rooms/21121432,9,1.0,21121432
10,4.92,10,10,10,CAD,98,86,9,0.85,38,117,100,25,https://www.airbnb.com/rooms/15833137,10,0.9,15833137
10,4.67,10,9,10,CAD,93,114,9,0.7000000000000001,19,112,100,6,https://www.airbnb.com/rooms/17297719,9,0.95,17297719
9,4.37,10,9,10,CAD,87,27,10,1.0,20,119,100,27,https://www.airbnb.com/rooms/29164512,9,1.0,29164512
10,4.89,10,10,10,CAD,98,25,10,0.95,25,119,100,18,https://www.airbnb.com/rooms/28389201,10,0.95,28389201
10,4.91,10,10,10,CAD,98,35,10,1.0,25,117,100,33,https://www.airbnb.com/rooms/23397956,10,0.85,23397956
9,4.31,10,8,10,CAD,86,16,10,1.0,30,119,100,13,https://www.airbnb.com/rooms/30084086,9,1.0,30084086
10,4.72,9,10,10,CAD,94,182,10,0.85,48,117,92,90,https://www.airbnb.com/rooms/15656295,10,0.92,15656295
10,4.65,10,10,10,CAD,93,2551,10,1.0,40,117,97,82,https://www.airbnb.com/rooms/131632,10,1.0,131632
9,4.47,10,9,10,CAD,89,3334,10,1.0,21,119,100,70,https://www.airbnb.com/rooms/17843795,9,1.0,17843795
10,5.0,10,10,10,CAD,100,31,10,1.0,42,113,100,17,https://www.airbnb.com/rooms/17976127,10,1.0,17976127
10,4.98,10,10,10,CAD,100,343,10,1.0,22,116,100,44,https://www.airbnb.com/rooms/26202769,10,0.9,26202769
10,4.8,10,9,10,CAD,96,680,10,0.6000000000000001,36,117,100,30,https://www.airbnb.com/rooms/13572258,10,0.91,13572258
10,4.73,10,10,10,CAD,95,2551,10,1.0,30,117,97,146,https://www.airbnb.com/rooms/88064,10,1.0,88064
10,4.6,9,9,9,CAD,92,2185,9,1.0,27,117,100,10,https://www.airbnb.com/rooms/24600513,9,1.0,24600513
10,4.69,10,9,10,CAD,94,1337,10,0.9,36,119,100,45,https://www.airbnb.com/rooms/16230615,9,0.97,16230615
9,4.36,9,9,9,CAD,87,184,9,0.99,36,119,100,85,https://www.airbnb.com/rooms/2057083,9,1.0,2057083
9,4.19,9,9,9,CAD,84,591,9,0.8,35,113,97,22,https://www.airbnb.com/rooms/12114695,9,0.9,12114695
9,4.65,9,9,9,CAD,93,207,10,1.0,52,112,80,34,https://www.airbnb.com/rooms/4186522,9,1.0,4186522
10,4.67,10,9,10,CAD,93,142,10,1.0,60,112,100,21,https://www.airbnb.com/rooms/24681041,9,1.0,24681041
9,4.5,10,9,9,CAD,90,3334,10,1.0,29,119,100,129,https://www.airbnb.com/rooms/4645012,9,1.0,4645012
10,4.72,9,10,10,CAD,94,2551,10,1.0,21,117,97,114,https://www.airbnb.com/rooms/246240,10,1.0,246240
10,4.54,9,9,10,CAD,91,16,10,0.65,38,116,90,15,https://www.airbnb.com/rooms/12540029,9,0.85,12540029
9,4.61,9,9,10,CAD,92,2185,9,0.95,55,112,100,61,https://www.airbnb.com/rooms/16378772,9,0.95,16378772
10,4.72,10,9,10,CAD,94,443,10,1.0,46,115,100,117,https://www.airbnb.com/rooms/7821180,9,1.0,7821180
10,4.84,10,10,10,CAD,97,56,10,1.0,60,116,100,56,https://www.airbnb.com/rooms/23305152,10,1.0,23305152
10,4.73,10,9,10,CAD,95,2551,9,1.0,26,117,97,136,https://www.airbnb.com/rooms/132061,9,1.0,132061
10,4.63,9,9,9,CAD,93,214,10,0.8,38,116,100,73,https://www.airbnb.com/rooms/20227782,9,0.85,20227782
9,4.48,9,9,9,CAD,90,2185,9,0.9,49,117,100,242,https://www.airbnb.com/rooms/966319,9,0.95,966319
10,4.82,10,10,10,CAD,96,329,10,1.0,58,117,100,108,https://www.airbnb.com/rooms/19264814,10,1.0,19264814
10,4.7,10,9,10,CAD,94,443,10,1.0,45,130,100,162,https://www.airbnb.com/rooms/3939584,9,1.0,3939584
10,4.92,10,9,10,CAD,98,125,10,1.0,40,130,100,57,https://www.airbnb.com/rooms/445405,10,1.0,445405
9,4.5,9,9,10,CAD,90,633,10,1.0,21,125,100,26,https://www.airbnb.com/rooms/16453830,9,1.0,16453830
10,4.72,10,9,10,CAD,94,114,10,0.8,50,125,100,68,https://www.airbnb.com/rooms/18477483,9,0.9,18477483
10,4.83,10,10,10,CAD,97,119,10,0.65,31,124,100,78,https://www.airbnb.com/rooms/13727846,10,1.0,13727846
10,4.93,10,10,10,CAD,99,0,10,1.0,30,127,0,71,https://www.airbnb.com/rooms/6273830,10,0.85,6273830
10,4.69,10,10,10,CAD,94,99,10,0.9,58,125,100,96,https://www.airbnb.com/rooms/16359501,10,0.95,16359501
10,4.85,10,10,10,CAD,97,142,10,1.0,53,123,100,54,https://www.airbnb.com/rooms/19720776,10,1.0,19720776
10,4.95,10,10,10,CAD,99,753,10,1.0,32,123,100,43,https://www.airbnb.com/rooms/27961216,10,0.95,27961216
10,4.82,10,10,10,CAD,96,2551,10,1.0,34,130,97,97,https://www.airbnb.com/rooms/11599445,10,1.0,11599445
9,4.54,10,9,10,CAD,91,208,10,0.7000000000000001,55,127,100,54,https://www.airbnb.com/rooms/22105749,9,0.9,22105749
10,4.59,10,9,10,CAD,92,2185,10,1.0,25,125,100,197,https://www.airbnb.com/rooms/6677192,9,1.0,6677192
10,4.64,10,9,10,CAD,93,114,10,0.9,109,125,100,114,https://www.airbnb.com/rooms/2756146,10,1.0,2756146
10,4.91,10,10,10,CAD,98,329,10,1.0,63,130,100,66,https://www.airbnb.com/rooms/17382191,10,1.0,17382191
10,4.79,10,9,10,CAD,96,337,10,0.75,46,129,100,133,https://www.airbnb.com/rooms/9645484,10,0.87,9645484
10,4.82,10,10,10,CAD,96,19,10,0.8,18,123,100,17,https://www.airbnb.com/rooms/30270875,10,0.85,30270875
10,4.79,10,10,10,CAD,96,619,10,0.9,34,127,100,110,https://www.airbnb.com/rooms/11354410,10,0.96,11354410
10,4.85,10,10,10,CAD,97,56,10,0.85,19,124,100,20,https://www.airbnb.com/rooms/24083909,10,0.92,24083909
9,4.27,9,8,8,CAD,85,339,9,1.0,20,125,100,38,https://www.airbnb.com/rooms/741481,9,1.0,741481
9,4.46,10,9,10,CAD,89,285,10,0.73,33,130,100,35,https://www.airbnb.com/rooms/5491648,9,0.9,5491648
9,4.71,9,10,10,CAD,94,483,10,0.92,21,123,98,7,https://www.airbnb.com/rooms/30900986,10,1.0,30900986
9,5.0,10,9,10,CAD,100,124,10,0.51,9,124,100,5,https://www.airbnb.com/rooms/30090379,10,0.79,30090379
10,5.0,10,10,10,CAD,100,71,9,1.0,19,124,100,18,https://www.airbnb.com/rooms/23391424,10,1.0,23391424
10,5.0,10,10,10,CAD,100,23,10,1.0,25,130,100,17,https://www.airbnb.com/rooms/16339416,10,0.92,16339416
10,5.0,10,10,10,CAD,100,29,10,1.0,10,130,100,7,https://www.airbnb.com/rooms/18369969,10,0.85,18369969
9,4.63,10,9,9,CAD,93,633,10,1.0,40,125,100,16,https://www.airbnb.com/rooms/31098771,9,1.0,31098771
10,4.79,10,9,10,CAD,96,182,10,1.0,67,125,92,29,https://www.airbnb.com/rooms/23449561,9,1.0,23449561
9,4.57,9,10,9,CAD,91,617,9,1.0,34,125,100,7,https://www.airbnb.com/rooms/22028425,10,1.0,22028425
10,5.0,10,10,10,CAD,100,146,10,1.0,21,125,100,3,https://www.airbnb.com/rooms/32367310,9,0.9,32367310
10,4.73,10,9,10,CAD,95,285,10,0.75,31,123,100,40,https://www.airbnb.com/rooms/9334251,10,0.95,9334251
9,4.67,9,10,9,CAD,93,72,9,1.0,49,125,90,72,https://www.airbnb.com/rooms/12199955,9,1.0,12199955
10,5.0,10,10,10,CAD,100,671,10,0.8,38,130,98,15,https://www.airbnb.com/rooms/27991735,10,1.0,27991735
10,4.91,10,9,10,CAD,98,14,10,0.79,89,127,100,11,https://www.airbnb.com/rooms/18177146,10,1.0,18177146
10,4.9,10,10,10,CAD,98,42,10,0.9,23,130,100,42,https://www.airbnb.com/rooms/19055735,10,0.9,19055735
10,4.67,9,10,10,CAD,93,483,10,0.9,29,127,98,6,https://www.airbnb.com/rooms/23497417,10,0.95,23497417
9,4.59,9,9,9,CAD,92,61,9,1.0,38,130,100,17,https://www.airbnb.com/rooms/20996779,9,1.0,20996779
0,0.0,0,0,0,CAD,0,4,0,1.0,17,127,75,0,https://www.airbnb.com/rooms/22653059,0,1.0,22653059
9,4.44,9,10,10,CAD,89,369,10,1.0,11,123,100,10,https://www.airbnb.com/rooms/7953686,9,1.0,7953686
10,5.0,9,10,10,CAD,100,68,9,0.9,19,124,90,11,https://www.airbnb.com/rooms/23257153,10,0.9,23257153
10,4.75,10,9,10,CAD,95,9,10,0.74,18,130,100,5,https://www.airbnb.com/rooms/4977260,9,0.85,4977260
9,4.31,10,8,9,CAD,86,136,10,1.0,32,130,100,13,https://www.airbnb.com/rooms/9726674,9,1.0,9726674
10,4.7,10,10,9,CAD,94,162,10,0.65,25,129,67,47,https://www.airbnb.com/rooms/11887401,10,0.95,11887401
10,5.0,10,10,10,CAD,100,4,10,0.92,56,124,100,4,https://www.airbnb.com/rooms/34045958,10,1.0,34045958
10,5.0,10,10,10,CAD,100,0,10,0.7000000000000001,26,124,0,4,https://www.airbnb.com/rooms/26955265,10,0.85,26955265
9,4.68,10,10,9,CAD,94,43,9,0.7000000000000001,16,130,100,38,https://www.airbnb.com/rooms/18389842,9,0.9,18389842
10,4.92,10,10,10,CAD,98,51,10,1.0,21,125,100,12,https://www.airbnb.com/rooms/32048623,10,1.0,32048623
10,4.6,10,9,10,CAD,92,341,9,0.7000000000000001,17,125,100,24,https://www.airbnb.com/rooms/161183,9,1.0,161183
0,0.0,0,0,0,CAD,0,0,0,0.7000000000000001,1,130,0,0,https://www.airbnb.com/rooms/23770236,0,1.0,23770236
10,5.0,10,10,10,CAD,100,16,10,0.8200000000000001,32,127,71,13,https://www.airbnb.com/rooms/19981161,10,0.9,19981161
9,4.64,9,9,10,CAD,93,411,10,0.8,42,125,100,25,https://www.airbnb.com/rooms/5047929,9,0.95,5047929
8,4.0,10,10,8,CAD,80,633,10,1.0,23,130,100,2,https://www.airbnb.com/rooms/31099094,9,1.0,31099094
9,4.44,9,10,9,CAD,89,296,10,0.8,5,125,100,9,https://www.airbnb.com/rooms/21380662,9,0.9,21380662
0,0.0,0,0,0,CAD,0,90,0,1.0,20,130,100,0,https://www.airbnb.com/rooms/35742419,0,0.9,35742419
10,5.0,10,10,10,CAD,100,56,10,1.0,17,130,100,15,https://www.airbnb.com/rooms/22798263,10,1.0,22798263
2,1.0,2,2,2,CAD,20,2,6,0.6000000000000001,10,130,100,1,https://www.airbnb.com/rooms/27929659,2,1.0,27929659
8,5.0,10,8,10,CAD,100,124,8,0.54,9,124,100,1,https://www.airbnb.com/rooms/30107972,10,0.79,30107972
10,5.0,10,10,10,CAD,100,17,10,0.55,27,130,100,13,https://www.airbnb.com/rooms/30951502,10,0.9,30951502
10,4.89,9,10,10,CAD,98,78,9,0.7000000000000001,22,130,100,9,https://www.airbnb.com/rooms/31624809,9,0.95,31624809
10,5.0,10,10,10,CAD,100,96,10,0.9,29,130,100,2,https://www.airbnb.com/rooms/33492027,10,0.95,33492027
10,4.76,10,10,10,CAD,95,31,10,1.0,10,130,100,17,https://www.airbnb.com/rooms/14040889,10,1.0,14040889
10,5.0,10,10,10,CAD,100,61,10,1.0,11,130,100,4,https://www.airbnb.com/rooms/24046708,10,1.0,24046708
9,4.5,10,9,10,CAD,90,25,10,1.0,12,130,100,2,https://www.airbnb.com/rooms/34329630,10,1.0,34329630
10,4.92,10,9,10,CAD,98,13,10,0.9,9,125,100,13,https://www.airbnb.com/rooms/21728364,10,1.0,21728364
10,5.0,10,10,10,CAD,100,45,10,0.8,20,130,100,2,https://www.airbnb.com/rooms/33707472,10,0.9,33707472
10,5.0,10,10,10,CAD,100,31,10,1.0,12,130,100,7,https://www.airbnb.com/rooms/14319270,10,1.0,14319270
10,5.0,10,10,10,CAD,100,1333,10,1.0,22,128,100,2,https://www.airbnb.com/rooms/30552750,10,1.0,30552750
10,4.0,10,8,8,CAD,80,55,10,1.0,20,124,95,1,https://www.airbnb.com/rooms/34850493,10,0.95,34850493
0,0.0,0,0,0,CAD,0,5,0,0.8,9,130,100,0,https://www.airbnb.com/rooms/34042576,0,0.95,34042576
10,4.64,10,9,10,CAD,93,51,10,0.68,13,127,100,50,https://www.airbnb.com/rooms/3923505,9,0.9,3923505
10,5.0,10,10,10,CAD,100,38,10,1.0,16,130,90,2,https://www.airbnb.com/rooms/13687231,10,1.0,13687231
10,4.0,10,8,6,CAD,80,2,10,0.9,13,124,50,2,https://www.airbnb.com/rooms/33421203,10,0.9,33421203
8,4.0,10,8,10,CAD,80,6,10,1.0,32,124,0,1,https://www.airbnb.com/rooms/23627631,8,1.0,23627631
9,4.63,10,10,10,CAD,93,9,10,0.8,12,129,0,9,https://www.airbnb.com/rooms/16041397,9,0.9,16041397
10,5.0,10,10,10,CAD,100,14,10,1.0,19,129,100,3,https://www.airbnb.com/rooms/30204286,9,1.0,30204286
10,4.62,9,10,10,CAD,92,44,9,1.0,28,130,100,42,https://www.airbnb.com/rooms/8793283,10,0.96,8793283
10,4.82,10,10,10,CAD,96,84,10,0.65,11,125,100,17,https://www.airbnb.com/rooms/21529799,10,0.8,21529799
10,5.0,10,10,10,CAD,100,153,10,0.55,18,130,100,2,https://www.airbnb.com/rooms/34371039,10,0.79,34371039
10,5.0,10,10,10,CAD,100,50,10,1.0,13,127,100,2,https://www.airbnb.com/rooms/19966952,10,1.0,19966952
7,4.0,10,10,10,CAD,80,3,9,0.78,23,130,0,3,https://www.airbnb.com/rooms/32090063,7,0.95,32090063
10,5.0,10,10,10,CAD,100,56,9,1.0,15,130,100,9,https://www.airbnb.com/rooms/27372576,9,1.0,27372576
0,0.0,0,0,0,CAD,0,1,0,1.0,7,125,0,0,https://www.airbnb.com/rooms/20609662,0,0.85,20609662
10,4.8,10,10,10,CAD,96,5,10,0.86,13,129,0,5,https://www.airbnb.com/rooms/29884600,10,0.91,29884600
10,5.0,10,10,10,CAD,100,3,9,0.8,28,125,100,2,https://www.airbnb.com/rooms/24956922,10,0.95,24956922
0,0.0,0,0,0,CAD,0,0,0,0.51,17,128,100,0,https://www.airbnb.com/rooms/24196714,0,1.0,24196714
10,4.4,8,9,10,CAD,88,38,10,0.75,17,130,100,5,https://www.airbnb.com/rooms/24931786,9,0.85,24931786
0,0.0,0,0,0,CAD,0,2,0,1.0,7,129,0,0,https://www.airbnb.com/rooms/20454414,0,0.9,20454414
10,4.0,10,10,10,CAD,80,3,10,1.0,18,129,80,1,https://www.airbnb.com/rooms/33013186,10,1.0,33013186
10,4.88,10,10,10,CAD,98,52,10,0.9,19,125,100,41,https://www.airbnb.com/rooms/18213473,10,1.0,18213473
7,3.25,7,8,7,CAD,65,9,6,0.8,5,124,0,5,https://www.airbnb.com/rooms/14576002,7,0.9,14576002
8,4.22,9,9,9,CAD,84,19,10,0.59,18,125,100,18,https://www.airbnb.com/rooms/4854259,9,1.0,4854259
0,0.0,0,0,0,CAD,0,1,0,1.0,10,123,100,1,https://www.airbnb.com/rooms/33617141,0,1.0,33617141
10,4.5,10,10,10,CAD,90,2,9,1.0,7,130,0,2,https://www.airbnb.com/rooms/22160230,10,1.0,22160230
10,5.0,10,10,10,CAD,100,45,10,0.8,20,130,100,2,https://www.airbnb.com/rooms/33658183,10,0.95,33658183
0,0.0,0,0,0,CAD,0,5,0,0.95,7,124,100,0,https://www.airbnb.com/rooms/26957020,0,0.95,26957020
0,0.0,0,0,0,CAD,0,369,0,1.0,21,128,100,0,https://www.airbnb.com/rooms/4687960,0,1.0,4687960
10,5.0,10,10,10,CAD,100,43,10,0.9,53,125,100,12,https://www.airbnb.com/rooms/23729175,10,1.0,23729175
10,4.53,10,9,10,CAD,91,161,8,1.0,58,129,100,34,https://www.airbnb.com/rooms/4173845,9,1.0,4173845
0,0.0,0,0,0,CAD,0,0,0,1.0,8,124,0,0,https://www.airbnb.com/rooms/30687757,0,1.0,30687757
10,5.0,10,6,10,CAD,100,2,10,0.9,32,129,0,2,https://www.airbnb.com/rooms/16530277,10,1.0,16530277
0,0.0,0,0,0,CAD,0,1,0,0.75,4,130,0,0,https://www.airbnb.com/rooms/30757896,0,0.85,30757896
7,3.33,7,7,7,CAD,67,13,9,1.0,17,125,0,3,https://www.airbnb.com/rooms/22321463,7,1.0,22321463
9,4.0,9,5,9,CAD,80,8,9,0.6000000000000001,32,125,0,7,https://www.airbnb.com/rooms/1209717,8,0.6000000000000001,1209717
0,0.0,0,0,0,CAD,0,3,0,0.8,29,125,100,0,https://www.airbnb.com/rooms/24917905,0,0.95,24917905
10,4.6,10,9,10,CAD,92,75,10,0.7000000000000001,17,124,100,10,https://www.airbnb.com/rooms/9632439,9,1.0,9632439
0,0.0,0,0,0,CAD,0,50,0,1.0,13,127,100,0,https://www.airbnb.com/rooms/19968189,0,1.0,19968189
10,5.0,10,10,10,CAD,100,3,10,0.8,25,125,100,1,https://www.airbnb.com/rooms/24943577,10,0.95,24943577
10,4.88,10,10,10,CAD,98,28,10,0.75,13,125,0,8,https://www.airbnb.com/rooms/16595549,10,0.8,16595549
10,5.0,9,10,10,CAD,100,24,9,0.8,34,127,100,10,https://www.airbnb.com/rooms/24725388,10,0.85,24725388
0,0.0,0,0,0,CAD,0,13,0,0.9,8,125,100,0,https://www.airbnb.com/rooms/29679192,0,1.0,29679192
0,0.0,0,0,0,CAD,0,39,0,0.9,30,130,100,0,https://www.airbnb.com/rooms/31472611,0,0.95,31472611
10,4.94,10,10,10,CAD,99,18,9,0.85,59,124,100,18,https://www.airbnb.com/rooms/22077739,10,0.9,22077739
0,0.0,0,0,0,CAD,0,50,0,1.0,24,128,100,0,https://www.airbnb.com/rooms/33163332,0,1.0,33163332
10,5.0,10,9,10,CAD,100,32,9,0.7000000000000001,21,124,100,5,https://www.airbnb.com/rooms/34434890,10,0.9,34434890
0,0.0,0,0,0,CAD,0,0,0,1.0,13,127,0,0,https://www.airbnb.com/rooms/28359678,0,1.0,28359678
0,0.0,0,0,0,CAD,0,42,0,0.92,14,130,0,0,https://www.airbnb.com/rooms/34470645,0,0.96,34470645
10,4.75,10,10,10,CAD,95,12,10,0.75,12,127,0,5,https://www.airbnb.com/rooms/9770058,10,1.0,9770058
10,5.0,10,10,10,CAD,100,2,10,1.0,13,124,0,2,https://www.airbnb.com/rooms/22774680,10,1.0,22774680
0,0.0,0,0,0,CAD,0,50,0,1.0,10,127,100,0,https://www.airbnb.com/rooms/19966377,0,1.0,19966377
10,5.0,10,10,10,CAD,100,5,10,0.6000000000000001,29,125,100,2,https://www.airbnb.com/rooms/27694948,10,0.9,27694948
0,0.0,0,0,0,CAD,0,0,0,0.7000000000000001,17,130,0,0,https://www.airbnb.com/rooms/30715869,0,0.77,30715869
0,0.0,0,0,0,CAD,0,3,0,0.8,26,125,100,0,https://www.airbnb.com/rooms/25005744,0,0.95,25005744
10,5.0,10,10,10,CAD,100,62,10,0.85,5,130,100,3,https://www.airbnb.com/rooms/11910978,10,0.9,11910978
10,5.0,10,10,10,CAD,100,50,10,0.95,45,130,100,5,https://www.airbnb.com/rooms/24058801,10,0.95,24058801
0,0.0,0,0,0,CAD,0,0,0,0.51,19,123,0,0,https://www.airbnb.com/rooms/30750262,0,1.0,30750262
