guest_satisfication,host_reviews,monthly_price_factor,picture_count,price,response_rate,reviews_count,weekly_price_factor,listing_key
74,68,1.0,31,184,95,7,1.0,24849841
98,242,0.85,35,184,100,9,0.9,20439492
0,617,1.0,40,191,100,0,1.0,27988487
0,230,0.9,35,183,100,0,0.95,32737677
94,302,1.0,26,188,100,20,1.0,10118630
0,73,1.0,12,184,90,0,1.0,31874770
0,0,0.8,6,191,100,0,1.0,34541513
80,17,0.9,12,184,0,3,0.95,29677290
98,425,1.0,24,188,100,22,1.0,15391818
90,255,0.9,21,191,100,2,0.95,24758776
0,25,1.0,9,187,100,0,1.0,32443934
100,3,1.0,16,191,0,2,1.0,21400237
0,11,1.0,21,190,100,0,1.0,31992824
0,8,0.9,9,191,0,0,0.9,16404561
86,425,1.0,21,188,100,10,1.0,12276194
96,123,0.9,53,184,90,38,0.95,17848225
0,20,1.0,31,184,93,0,1.0,34540923
87,269,1.0,28,190,74,3,1.0,23056947
0,1,1.0,18,184,0,1,1.0,22750386
0,52,1.0,24,188,100,0,1.0,14013472
0,2,0.6000000000000001,16,184,100,0,0.9,30886629
100,4,0.6000000000000001,18,184,100,3,1.0,25537236
100,255,0.9,16,191,100,1,0.95,24856924
0,1,1.0,11,188,100,0,1.0,34439818
0,7,0.8,11,184,100,1,0.9,19048722
100,16,0.85,65,188,100,2,0.9,4097582
0,1,1.0,15,184,0,0,0.95,15645668
92,437,1.0,26,182,94,5,1.0,28785310
0,34,0.75,59,184,100,1,0.9,19606023
100,6,0.85,24,184,100,1,0.9,16933299
100,55,1.0,21,191,100,7,1.0,24964704
98,302,1.0,23,188,100,21,1.0,10118766
100,425,1.0,22,188,100,4,1.0,16429115
0,255,0.9,10,191,100,0,0.95,25249735
80,46,1.0,17,184,0,2,1.0,293997
0,3228,1.0,25,190,97,0,1.0,11634919
0,3228,1.0,25,190,97,0,1.0,11634850
0,5,1.0,45,184,67,0,1.0,27085236
0,255,0.9,19,191,100,0,0.95,24855539
0,12,1.0,6,184,0,0,1.0,23466634
0,0,1.0,9,187,0,0,1.0,33163432
100,5,1.0,20,184,100,3,0.85,18542690
0,25,1.0,16,191,100,0,1.0,23252176
0,0,1.0,20,184,0,0,1.0,35491733
0,0,0.71,9,184,0,0,0.9,14255573
0,0,1.0,20,184,0,0,1.0,12134078
84,12,0.8,9,184,100,12,0.85,26682571
100,2,0.8,17,184,0,1,1.0,13759989
0,1,1.0,13,191,100,0,1.0,16520009
100,17,1.0,9,184,100,2,1.0,16788702
0,0,0.85,10,184,0,0,0.9,30709224
80,7,0.8,8,184,100,1,0.9,18355173
80,8,0.7000000000000001,26,188,100,1,0.95,26532990
100,255,0.9,24,191,100,1,0.95,24856654
100,2,0.6000000000000001,53,184,100,2,0.9,30762259
100,425,1.0,23,188,100,3,1.0,15391979
0,269,1.0,29,182,74,0,1.0,30316971
100,12,1.0,13,191,100,3,1.0,24721843
98,425,1.0,26,188,100,10,1.0,15271774
93,425,1.0,26,188,100,26,1.0,15391649
85,38,1.0,19,184,90,38,1.0,3971128
95,425,1.0,21,188,100,36,1.0,15271476
100,123,0.93,30,184,100,3,0.95,30292198
0,178,1.0,55,191,100,0,1.0,32758702
0,20,1.0,31,184,93,0,1.0,34542386
0,0,1.0,37,184,0,0,1.0,36064459
0,2,1.0,6,183,0,0,1.0,25838450
0,7,1.0,14,188,50,0,1.0,30009493
0,0,1.0,2,184,100,0,0.9,31035020
0,0,0.8,19,183,100,0,1.0,34595285
97,14,0.8,41,184,100,6,0.9,32448826
88,13,1.0,12,191,0,10,0.9,19015012
98,68,0.9,9,184,100,20,0.95,24571838
0,20,1.0,31,184,93,0,1.0,34539971
0,20,1.0,31,184,93,0,1.0,34539181
100,6,0.8,27,184,100,6,0.97,31331430
0,2,0.79,14,191,100,0,1.0,13040673
94,16,0.65,15,184,0,10,0.88,30371403
0,0,1.0,13,184,100,0,1.0,32403648
100,49,0.6000000000000001,9,188,100,1,1.0,34570723
100,20,1.0,33,184,93,1,0.9,31043973
90,44,1.0,19,184,100,2,1.0,31178955
87,308,1.0,41,183,100,27,1.0,24097606
91,617,0.85,82,191,100,9,0.97,19363234
92,308,1.0,47,196,100,23,0.95,27163601
91,160,1.0,24,199,100,48,1.0,18995133
100,23,0.8,26,198,0,23,1.0,27909000
93,329,1.0,51,196,100,39,1.0,5003722
96,31,1.0,24,198,100,9,1.0,25447847
98,230,0.9,28,196,100,20,0.95,26161232
91,70,1.0,23,195,100,69,1.0,19315227
97,36,0.8,65,198,100,36,1.0,25870039
99,100,0.8,22,192,90,71,0.95,18081385
93,86,0.8,41,198,100,73,0.9,15902951
97,106,0.8,76,196,100,63,0.95,5010706
97,51,0.5,56,202,100,45,0.9,14088119
89,605,1.0,37,198,100,137,1.0,11654602
95,95,0.7000000000000001,67,196,100,81,0.9,13313785
0,10,1.0,35,198,0,0,1.0,30347875
100,6,1.0,20,198,100,2,1.0,6821443
0,0,1.0,8,198,50,0,1.0,26957514
100,37,1.0,10,192,67,3,1.0,24475306
89,671,0.85,31,196,98,11,1.0,31499055
100,0,0.8,23,198,0,5,0.9,29988994
100,2,1.0,36,199,100,1,1.0,35599367
89,617,0.9,56,198,100,10,1.0,32210574
91,44,1.0,19,198,100,14,1.0,23305826
91,25,0.8,45,198,100,25,0.9,19194616
100,114,0.78,23,196,100,2,0.9,29334257
0,20,1.0,35,192,87,0,1.0,31072112
0,2,1.0,7,198,100,0,1.0,32697689
100,11,0.78,27,199,89,2,0.9,34208018
87,369,1.0,64,202,100,6,1.0,259759
96,308,1.0,37,198,100,5,0.9,30271098
85,30,0.5,30,198,90,8,0.79,15529263
0,4,1.0,3,198,100,0,1.0,31417932
100,18,0.8,26,198,100,1,0.9,19656196
0,32,0.7000000000000001,15,202,100,0,0.9,36021319
87,617,1.0,64,198,100,3,1.0,33422492
0,16,1.0,35,198,0,0,1.0,30349772
0,0,1.0,8,196,0,0,1.0,33202510
93,157,1.0,35,195,0,9,1.0,32766903
0,124,0.51,12,192,100,0,0.79,30245209
100,10,1.0,17,198,100,1,1.0,20209543
97,58,0.9,32,198,100,21,1.0,19380251
0,1,1.0,25,198,100,0,0.95,33139905
0,0,1.0,41,192,100,0,1.0,35674196
0,0,1.0,22,198,0,0,1.0,35608085
96,62,0.8,8,196,100,5,0.9,15303609
0,1,1.0,24,192,0,1,1.0,27651669
0,15,1.0,13,198,100,0,1.0,34120754
0,540,1.0,24,198,100,0,1.0,35579186
85,230,0.9,22,194,100,4,0.95,29946197
100,230,0.9,23,194,100,5,0.95,24492339
100,1,0.71,40,195,100,1,0.9,32666779
95,62,0.8,9,196,100,4,0.9,11752536
0,295,0.9,13,192,100,0,0.95,34278109
0,18,0.9,29,192,100,0,0.95,34505409
0,6,1.0,14,198,100,0,1.0,13635701
93,14,0.85,26,198,100,3,0.9,15479040
100,56,1.0,25,202,100,5,1.0,24379431
0,269,1.0,18,202,74,0,1.0,26126800
100,2,1.0,15,198,100,1,1.0,33883905
100,285,1.0,19,198,100,1,1.0,13827676
0,617,1.0,56,198,100,0,1.0,34717879
0,8,1.0,13,198,100,0,1.0,22141804
0,0,1.0,10,194,0,0,1.0,16651145
0,266,0.8,24,198,90,0,0.85,17424402
87,63,0.65,26,192,100,14,0.8,22209585
0,4,0.9,61,198,0,0,0.95,15546416
90,633,1.0,29,198,100,2,1.0,23576933
83,8,0.8,38,192,100,7,0.95,20652989
100,2,0.9,10,198,0,1,1.0,26808607
0,0,1.0,7,192,0,0,1.0,33168069
98,25,1.0,15,198,100,13,1.0,12833502
0,0,1.0,6,198,0,0,1.0,28151778
100,21,1.0,8,199,100,3,1.0,25282129
0,3,0.85,39,198,100,0,0.9,34393318
87,3,1.0,12,198,0,3,1.0,20025787
100,62,0.8,9,196,100,6,0.9,11887856
100,3,0.75,44,196,100,3,0.9,33068658
0,0,1.0,2,194,0,0,1.0,14218417
100,24,0.6000000000000001,16,198,91,4,1.0,20359582
100,4,0.7000000000000001,29,192,0,4,0.9,8715198
0,33,1.0,43,198,100,0,1.0,31897792
100,3,1.0,17,198,100,3,0.95,20025914
0,0,1.0,4,198,0,0,1.0,16565987
0,0,1.0,23,195,0,0,0.74,21568724
0,0,1.0,11,198,0,0,1.0,28204040
90,73,1.0,16,198,90,6,1.0,16010577
0,25,1.0,16,198,98,0,1.0,34396259
0,0,0.75,16,198,0,0,0.85,25083204
0,39,0.5,11,198,100,0,0.95,12063571
0,14,1.0,16,198,100,0,1.0,11924540
0,7,1.0,8,198,0,0,1.0,13391582
0,0,0.7000000000000001,9,198,0,0,0.9,8411835
0,14,1.0,6,198,100,0,1.0,11917872
100,109,0.8,13,198,0,1,0.95,26897857
0,33,0.85,9,194,0,2,1.0,13214357
89,110,0.75,5,192,56,16,0.85,18636013
0,42,1.0,11,192,0,0,1.0,28286835
0,0,0.85,25,198,0,0,1.0,16931568
0,44,0.85,8,198,100,0,0.95,13297519
0,30,0.45,31,198,100,0,1.0,17751930
0,1,1.0,7,198,0,1,1.0,27061593
100,1,1.0,16,198,0,1,0.85,27577571
0,129,1.0,1,198,100,0,1.0,10790296
0,28,0.75,16,198,0,1,1.0,16859491
93,1225,1.0,13,198,85,3,1.0,12270153
0,80,1.0,25,198,100,0,1.0,33909155
0,1,1.0,8,192,0,1,0.97,17213938
80,23,0.51,26,198,100,1,0.79,34024051
94,40,0.7000000000000001,20,198,100,21,0.85,9857208
0,0,1.0,8,198,0,0,1.0,33119214
100,23,0.51,45,198,100,1,0.79,34336352
95,58,0.9,22,198,100,22,1.0,19311723
0,0,1.0,9,198,0,0,1.0,35833477
60,334,0.65,50,192,94,1,0.9,24477100
0,1,1.0,4,198,0,1,1.0,12073043
95,60,0.62,26,196,100,11,0.9,16814169
98,32,0.85,28,192,100,28,1.0,6583969
0,1,1.0,15,198,0,1,1.0,18359044
0,0,0.9,21,198,0,0,0.95,35032011
90,27,1.0,20,198,100,25,1.0,12620925
95,62,0.8,8,196,100,21,0.9,11560125
84,26,1.0,10,198,100,11,1.0,10942124
100,8,0.8,12,192,100,1,1.0,32578585
91,32,0.85,22,198,70,12,0.9,13097221
0,0,1.0,13,198,0,0,1.0,35910602
0,617,1.0,82,198,100,0,1.0,34717727
0,2,1.0,23,198,100,0,1.0,33807293
93,25,1.0,21,206,100,15,1.0,22081047
99,25,1.0,19,206,100,25,1.0,30501446
0,35,1.0,2,206,100,0,1.0,34845516
87,21,0.7000000000000001,43,206,100,17,0.9,26447012
100,109,0.85,23,211,100,12,0.95,13682917
90,21,0.7000000000000001,46,206,100,4,0.9,26449078
99,42,0.5,21,211,100,18,1.0,16126301
97,33,1.0,24,210,100,18,1.0,21505272
85,41,0.8,23,206,100,41,0.9,21199338
95,229,0.6000000000000001,9,211,100,48,0.95,12795646
97,103,1.0,29,206,100,101,1.0,22210797
92,103,0.8,28,210,100,84,0.95,12897905
89,617,0.95,56,204,100,40,1.0,20234398
98,90,0.86,40,206,100,17,1.0,29969775
97,483,0.9,39,204,98,68,0.95,18924796
88,25,1.0,18,206,100,5,1.0,22088562
98,269,1.0,14,211,74,8,1.0,11506918
100,5,0.9,31,206,100,5,0.95,33424701
95,121,0.7000000000000001,29,206,100,63,1.0,7939144
98,82,1.0,57,203,100,82,1.0,8503141
78,617,0.85,64,204,100,11,0.97,27988462
100,37,1.0,16,211,90,4,0.95,18373414
100,4,1.0,29,206,75,2,1.0,22650296
0,0,1.0,4,211,0,0,1.0,34624878
0,269,1.0,7,211,74,0,1.0,31822756
0,40,1.0,39,211,100,0,1.0,20780103
0,269,1.0,11,211,74,0,1.0,31822782
99,25,1.0,28,206,100,16,1.0,30160139
100,3,0.65,10,206,100,2,0.8,33017500
80,8,0.8,11,206,100,2,1.0,32370689
98,131,1.0,11,211,40,16,1.0,16454146
0,269,1.0,9,207,74,0,1.0,30315364
100,1,1.0,14,211,0,1,1.0,23741381
80,9,0.65,25,206,100,2,0.9,32588862
100,108,1.0,22,211,100,22,0.8,17263180
100,219,1.0,40,211,100,1,1.0,21536978
95,12,0.8,20,204,100,4,0.9,33778460
0,269,1.0,9,211,74,0,1.0,31822832
0,269,1.0,8,211,74,0,1.0,31822857
0,269,1.0,8,211,74,0,1.0,31822848
100,90,1.0,26,210,100,2,1.0,33879666
85,8,0.7000000000000001,7,206,100,4,1.0,32369641
100,7,1.0,32,210,100,1,1.0,30710799
87,61,0.8,36,206,40,3,0.9,29831251
0,0,0.6900000000000001,11,206,33,0,0.79,27568379
0,0,1.0,11,203,0,0,1.0,33248088
98,11,0.7000000000000001,31,206,100,9,0.9,25084031
0,4,1.0,9,206,100,0,1.0,34753594
92,83,1.0,11,206,70,5,1.0,5951896
0,0,0.75,10,206,0,0,1.0,35578607
100,5,0.7000000000000001,84,210,100,5,0.85,31362384
60,7,0.8,11,211,100,3,0.9,18208215
0,7,1.0,15,210,100,0,1.0,32344542
94,178,1.0,20,208,100,7,1.0,21153977
90,46,0.8,33,210,100,34,0.9,15377360
94,63,0.6000000000000001,27,206,100,62,0.9,14320732
0,0,1.0,17,211,0,0,1.0,35675805
0,0,0.95,4,206,0,0,0.95,35613294
60,2,0.96,22,211,0,2,0.98,31419664
0,96,0.85,16,210,90,0,0.91,32766167
88,83,1.0,43,207,90,57,0.77,22400797
0,0,0.75,15,206,0,0,0.85,30883909
100,343,1.0,34,211,100,6,1.0,20534117
100,7,0.49,25,204,100,5,0.73,30658170
100,1,1.0,32,206,0,1,1.0,28509562
100,407,1.0,10,206,100,1,1.0,29161134
93,6,0.9,51,211,100,6,1.0,27030629
87,19,0.46,19,204,100,3,0.93,1106988
0,0,0.5,16,206,100,0,0.75,33588526
0,3,1.0,11,206,100,0,1.0,23839581
100,19,0.47,17,204,100,3,1.0,2033947
80,3,1.0,12,206,0,3,1.0,15729142
0,4,0.75,11,206,100,0,0.85,16468672
0,0,0.85,26,206,0,0,0.9,27548665
0,11,0.75,5,206,0,0,0.9,21866695
0,0,1.0,9,206,0,0,1.0,32182036
0,0,1.0,19,206,0,0,1.0,33373567
0,0,1.0,4,206,0,0,1.0,34336891
75,110,1.0,9,206,56,9,1.0,13314761
100,1,0.5,12,206,0,1,1.0,16976509
0,0,1.0,11,204,0,0,1.0,30286263
80,7,0.8,9,211,100,1,0.9,18308767
89,18,0.8,28,204,50,10,1.0,3300095
100,343,1.0,28,211,100,22,1.0,16946319
100,123,0.92,32,204,100,6,0.97,31105187
0,0,1.0,10,206,0,0,1.0,34111684
0,1,0.7000000000000001,15,206,100,0,0.85,35679920
98,9,0.75,36,210,100,8,0.9,13020293
100,18,1.0,7,206,0,1,1.0,22771883
83,130,1.0,31,211,100,6,1.0,11321267
100,8,1.0,50,211,100,3,1.0,23218773
0,28,1.0,14,211,100,0,0.9,35993428
100,4,0.79,33,206,100,4,0.79,33268137
67,145,1.0,44,211,100,3,1.0,16827110
0,0,0.8,8,211,0,0,0.9,34788594
100,4,0.75,11,206,0,4,0.9,17464227
100,5,1.0,13,206,100,3,1.0,32158738
93,23,1.0,62,220,100,9,1.0,23127436
80,7,1.0,38,220,100,1,0.95,28697267
93,28,0.85,27,213,100,3,1.0,26774455
0,3,1.0,9,212,0,0,1.0,24584214
100,36,0.85,31,217,100,33,0.95,15165469
97,33,0.67,27,217,100,33,0.85,25615752
94,28,0.85,28,213,100,7,1.0,26587275
86,19,0.55,26,215,100,18,0.8,21925769
93,411,1.0,40,212,100,67,1.0,2792805
99,23,1.0,64,220,100,14,1.0,21644919
93,107,1.0,30,212,100,13,1.0,9310447
88,8,0.7000000000000001,13,217,0,7,0.85,4423199
0,1,0.51,27,217,100,1,0.79,26429172
94,219,1.0,23,217,100,10,1.0,21528678
0,1,0.8,15,217,0,1,0.9,23519449
0,269,1.0,18,217,74,0,1.0,26041748
90,369,0.6000000000000001,13,217,100,4,1.0,11218391
80,14,1.0,15,217,100,2,1.0,11639882
0,1,1.0,19,211,0,1,1.0,24868368
0,0,0.9,6,212,0,0,1.0,30774059
96,114,0.9,34,221,100,65,0.95,15071342
92,17,1.0,33,220,0,5,1.0,25377598
100,14,1.0,12,217,100,2,0.95,11638206
0,2,1.0,9,220,0,1,1.0,22223388
0,269,1.0,18,217,74,0,1.0,26031577
0,269,1.0,19,217,74,0,1.0,26041872
0,269,1.0,18,217,74,0,1.0,26041712
100,4,0.7000000000000001,12,217,0,1,0.85,16416213
0,23,1.0,8,216,100,0,1.0,34447228
0,0,1.0,8,220,0,0,1.0,35039813
100,5,1.0,29,217,100,3,1.0,29762273
100,369,1.0,9,217,100,5,1.0,4284323
100,8,0.9,28,212,100,1,0.95,27456230
0,15,1.0,40,217,100,0,1.0,6629200
91,25,0.85,52,213,100,20,0.85,7397376
96,49,0.85,30,224,100,49,1.0,2474408
92,671,1.0,36,224,98,42,1.0,20637121
98,9,0.9,48,224,100,9,0.97,32923771
94,48,1.0,41,229,100,48,1.0,12951237
96,68,0.95,19,231,100,19,0.99,26084485
94,369,1.0,97,231,100,45,1.0,5346585
93,95,0.84,50,224,100,14,0.9,29649797
93,308,0.85,81,223,100,15,1.0,31471107
88,17,0.85,33,224,100,5,0.92,18327485
99,62,0.9,19,224,100,61,0.95,19602035
96,22,0.7000000000000001,32,224,0,19,0.9,7205975
100,145,1.0,46,224,100,4,1.0,16599470
92,54,1.0,11,227,100,5,1.0,30739980
98,0,0.8,41,225,0,93,0.9,16094902
95,397,1.0,32,224,100,11,0.9,28850053
0,0,1.0,12,224,0,0,1.0,27656406
0,1,0.8,13,224,100,0,0.9,21768305
0,36,0.75,15,231,100,0,0.85,35491718
0,1,0.6000000000000001,33,229,0,0,0.8,35127737
0,21,1.0,23,231,100,0,1.0,23822240
100,5,1.0,22,224,0,3,1.0,17675622
0,165,1.0,45,223,100,0,1.0,35039593
0,3,1.0,11,227,0,1,1.0,25813691
0,4,0.8,22,229,100,0,0.9,24079826
97,7,0.6000000000000001,15,223,0,6,1.0,6493507
100,15,1.0,28,227,0,1,1.0,25206724
99,38,0.95,50,223,100,37,1.0,21642276
73,145,1.0,43,224,100,6,1.0,16810036
87,671,1.0,36,231,98,6,1.0,32139147
85,145,0.8,50,224,100,8,1.0,14978241
96,22,0.9,19,228,100,22,0.95,17287225
0,3,1.0,13,224,100,0,0.95,32363785
100,73,1.0,32,229,90,2,1.0,26890328
98,11,1.0,17,224,100,10,1.0,893749
0,16,0.74,15,231,100,0,1.0,27056440
93,16,0.53,24,231,100,6,1.0,7031009
0,0,1.0,10,229,0,0,1.0,25806966
98,83,1.0,51,224,70,10,1.0,4089319
0,165,1.0,34,227,100,0,1.0,35039591
0,0,1.0,20,231,100,0,1.0,34232207
100,43,0.9,95,231,100,6,1.0,24182989
86,34,0.8,22,224,100,27,0.85,3569365
73,146,1.0,22,224,100,9,1.0,4235323
80,3,1.0,5,224,0,3,0.9,17132918
0,1,1.0,3,224,100,0,1.0,24034883
0,165,1.0,27,227,100,0,1.0,34543340
0,0,0.8,6,228,0,0,0.85,3843027
100,11,1.0,13,227,0,1,1.0,13654118
90,228,1.0,18,231,88,2,1.0,6671078
0,35,1.0,10,231,80,0,1.0,24288459
0,4,1.0,23,231,0,1,1.0,17072187
0,96,0.8,26,231,100,0,1.0,32071119
0,21,1.0,9,224,100,0,0.9,22144070
0,146,1.0,17,231,100,0,1.0,19746902
0,1,1.0,5,225,0,0,1.0,18436485
98,84,0.5,13,231,100,8,0.8,21528980
0,8,0.9,14,224,0,0,1.0,19124034
96,295,0.86,26,231,100,59,0.92,3575602
96,109,0.56,18,223,0,6,0.89,15356271
0,2,1.0,21,227,100,0,1.0,28432693
96,96,1.0,117,223,100,16,1.0,21912098
100,57,0.8,22,229,100,18,0.85,25402106
0,0,1.0,3,229,0,0,1.0,27668507
0,0,1.0,6,232,100,0,1.0,35262583
92,53,0.9,30,237,100,12,0.95,6706123
98,75,0.6000000000000001,30,240,100,37,0.9,22029488
96,279,0.6000000000000001,35,240,100,28,0.85,18766671
90,25,1.0,31,233,100,2,1.0,33451200
98,18,0.78,74,236,100,18,1.0,29995116
96,18,0.56,29,241,80,16,1.0,11582693
98,188,0.9,44,237,100,18,1.0,21700214
96,1,0.6000000000000001,91,237,100,18,0.9,22595632
89,43,0.75,34,237,100,41,0.9,11363630
95,195,0.7000000000000001,29,237,100,59,1.0,7914693
94,48,0.7000000000000001,42,237,100,48,1.0,11710604
94,76,0.78,131,237,92,53,0.88,20729201
0,0,1.0,6,232,100,0,1.0,35261450
100,4,1.0,22,240,0,4,0.79,23325679
0,1,1.0,15,240,100,1,1.0,36030900
0,0,0.94,16,233,0,0,0.97,35540255
100,5,1.0,34,237,100,1,1.0,27551315
0,1,0.9,15,240,0,1,0.9,20943671
0,1,1.0,11,240,0,1,0.9,19701040
60,11,0.8,28,240,89,1,0.9,34123611
0,0,1.0,7,237,100,0,0.6900000000000001,31762494
0,339,0.85,35,233,100,0,0.97,35281408
0,0,1.0,5,240,0,0,1.0,25843761
0,0,1.0,8,240,0,0,1.0,23522707
0,2,1.0,15,240,0,0,1.0,29850326
100,43,0.8,18,237,100,1,0.9,33201242
0,25,1.0,12,233,100,0,1.0,33201650
0,2,1.0,22,240,100,0,1.0,35132302
100,59,0.9,21,237,100,1,1.0,18251082
0,1,1.0,29,240,0,0,1.0,22396349
0,4,1.0,10,240,100,0,1.0,35492384
80,10,0.75,18,237,100,1,1.0,19621010
0,2,0.51,15,240,100,0,0.8,34813366
100,25,1.0,15,237,100,7,1.0,12887929
0,0,1.0,6,240,0,0,1.0,34259329
100,2,1.0,13,237,0,2,0.66,20070804
0,8,1.0,12,237,67,0,1.0,5158226
0,1,0.65,10,233,0,1,1.0,32181206
0,1,1.0,62,237,100,0,1.0,23605664
0,0,1.0,14,237,0,0,1.0,25349121
100,31,1.0,5,233,95,1,0.72,17768122
0,0,0.95,3,240,0,0,0.95,34393567
0,1,0.65,4,233,0,0,0.79,30777097
0,1,0.9,47,236,100,1,1.0,30157195
20,75,0.6000000000000001,24,233,100,2,0.8,9665445
0,0,1.0,7,232,0,0,1.0,34774727
0,0,1.0,11,240,0,0,1.0,9532023
0,0,1.0,12,240,0,0,1.0,16829589
0,9,0.8,46,237,75,0,0.95,26498845
0,2,1.0,14,240,100,0,1.0,25627236
100,2,0.75,12,240,100,2,0.85,32838469
0,9,0.8,50,237,75,0,0.95,26559627
0,7,1.0,7,240,100,0,1.0,25033422
0,0,1.0,4,240,0,0,1.0,16260545
0,41,0.8,46,237,100,0,0.95,25185856
0,339,0.85,36,233,100,0,0.97,35281977
0,0,1.0,15,240,0,0,0.8,35906821
0,16,1.0,14,240,100,0,1.0,34317695
0,295,0.9,23,237,100,0,0.95,34471176
95,4,0.75,43,240,100,4,0.9,15570327
87,230,0.9,31,236,100,3,0.95,26173536
100,1,1.0,21,235,0,1,1.0,23963955
100,285,1.0,36,240,100,4,1.0,13814388
100,12,0.65,21,233,100,5,0.8,32129733
100,11,1.0,10,237,100,1,0.85,27873546
90,32,0.9,22,237,70,20,0.95,13098975
0,53,0.95,58,237,100,0,0.95,32953685
90,4,0.95,60,237,100,4,0.95,30175567
96,633,1.0,31,237,100,69,1.0,10823831
100,5,0.95,12,237,0,5,0.95,18771506
94,195,0.8,30,237,100,42,1.0,7770799
97,58,1.0,66,240,100,54,1.0,24760449
0,1,1.0,5,244,0,1,0.92,19656449
0,23,1.0,10,248,50,0,1.0,33971056
0,2,1.0,2,244,0,0,1.0,32499185
100,6,0.65,27,244,100,5,0.85,22397182
97,98,0.9,35,248,100,78,0.95,16368479
0,0,1.0,1,246,0,0,1.0,30323855
90,10,0.75,19,250,100,8,0.9,2872813
0,3334,1.0,27,250,100,0,1.0,18360224
97,25,0.95,22,244,90,24,0.95,26692741
100,8,1.0,52,244,100,5,1.0,23218918
96,205,1.0,29,244,0,10,1.0,8523924
0,194,1.0,32,244,100,0,0.95,34425078
93,33,0.7000000000000001,19,250,100,33,0.9,21715021
98,148,0.8,24,248,100,23,0.9,22980658
100,13,0.85,37,249,100,13,0.9,31468313
100,131,1.0,12,245,40,6,1.0,16393603
100,343,1.0,42,244,100,7,1.0,20517991
88,131,1.0,14,245,40,6,1.0,16403160
80,369,0.5,22,244,100,3,1.0,5587708
100,172,1.0,15,245,0,14,0.85,20536100
100,8,1.0,23,250,100,3,0.85,22466790
0,0,1.0,1,250,0,0,1.0,25086190
0,269,1.0,35,245,74,0,1.0,18918755
100,269,1.0,28,245,74,3,1.0,24675951
100,1,1.0,43,248,100,1,1.0,23823311
0,1,1.0,11,245,100,0,1.0,33639349
99,343,1.0,51,244,100,37,1.0,16945391
100,38,1.0,20,246,100,8,1.0,10076797
93,8,1.0,4,248,100,3,1.0,18256505
100,255,1.0,25,244,100,3,1.0,24850560
94,293,1.0,83,244,100,78,1.0,9075035
0,0,0.9,20,246,0,0,1.0,16300818
0,0,1.0,16,250,0,0,1.0,18870116
40,2,1.0,15,242,0,2,1.0,1082426
0,5,1.0,22,250,100,0,0.9,22770863
0,4,1.0,20,250,100,0,1.0,14671398
0,3,1.0,18,244,100,0,0.95,20013919
0,75,0.75,9,249,100,0,1.0,16435088
0,1,1.0,19,250,0,1,0.7000000000000001,20184216
91,295,0.9,63,244,100,28,0.95,20845207
92,80,0.85,42,248,100,51,0.95,2029589
84,229,0.6000000000000001,23,250,100,10,1.0,27282341
82,60,0.6000000000000001,51,249,100,13,0.85,11786937
0,0,1.0,4,252,100,0,1.0,35259641
0,230,1.0,16,254,100,0,1.0,31141485
100,269,1.0,31,253,74,1,1.0,23056890
80,330,1.0,23,257,67,1,1.0,21894085
80,25,1.0,29,261,100,2,1.0,33904155
99,41,0.6000000000000001,47,257,100,40,0.8,15433400
0,0,1.0,13,254,100,0,1.0,31380812
100,341,1.0,42,257,100,2,1.0,30143643
95,63,0.42,25,252,100,26,0.9,9127052
92,299,0.9,36,261,90,33,0.95,21381034
100,1337,1.0,33,257,100,17,1.0,29510479
100,175,1.0,15,257,100,3,1.0,14760040
92,397,1.0,27,257,100,5,0.9,33071820
0,0,1.0,17,256,100,0,1.0,27971978
0,0,1.0,17,256,100,0,1.0,27971960
0,0,1.0,17,256,100,0,1.0,27971738
0,7,1.0,9,257,100,0,1.0,30956279
0,0,1.0,17,256,100,0,1.0,27971830
100,338,0.85,30,261,100,1,0.95,27726155
93,369,1.0,18,257,100,6,1.0,3543478
0,8,1.0,5,260,0,0,1.0,27203885
0,2,0.87,22,261,90,2,0.9,34127992
85,369,0.6000000000000001,17,257,100,5,1.0,14653076
0,5,0.9,6,257,0,0,0.9,23527293
0,0,1.0,17,256,100,0,1.0,27971942
80,15,0.51,44,261,100,1,0.79,28308489
100,16,1.0,25,257,100,1,1.0,27337015
0,8,1.0,9,260,0,0,1.0,27223108
0,0,1.0,17,256,100,0,1.0,27971901
0,4,1.0,9,254,100,0,1.0,34816598
0,0,1.0,15,257,100,0,1.0,29826390
0,0,1.0,17,256,100,0,1.0,27971957
0,0,1.0,17,256,100,0,1.0,27971770
0,0,1.0,17,256,100,0,1.0,27971977
0,25,1.0,52,257,100,0,1.0,21947700
0,73,1.0,11,253,90,0,1.0,8470758
100,25,1.0,78,257,100,2,1.0,18138564
0,1,0.6000000000000001,17,261,0,1,0.9,32368844
100,639,1.0,16,257,100,7,1.0,9273331
0,0,1.0,17,256,100,0,1.0,27971829
0,0,1.0,17,256,100,0,1.0,27971701
0,0,1.0,17,256,100,0,1.0,27971737
0,0,1.0,17,256,100,0,1.0,27971862
0,0,1.0,17,256,100,0,1.0,27971941
0,0,1.0,17,256,100,0,1.0,27971897
0,0,1.0,17,256,100,0,1.0,27971912
100,5,1.0,18,261,67,4,1.0,30060405
0,0,1.0,17,256,100,0,1.0,27971911
0,0,1.0,17,256,100,0,1.0,27971702
0,1,0.8,28,252,100,0,1.0,31531495
